song_slug,era_label,n,pct_ge_10,pct_ge_15,pct_ge_20,median_duration,median_position
scent-of-a-mule,2.0 (2003–2004),7.0,0.14285714285714285,0.0,0.0,334.392,7.0
scent-of-a-mule,3.0 (2009–2020),30.0,0.3333333333333333,0.0,0.0,535.9935,8.0
scent-of-a-mule,4.0 (2021–present),4.0,0.0,0.0,0.0,444.7155,6.5
scents-and-subtle-sounds,2.0 (2003–2004),14.0,0.7857142857142857,0.21428571428571427,0.21428571428571427,703.3865000000001,3.5
scents-and-subtle-sounds,3.0 (2009–2020),17.0,0.5294117647058824,0.29411764705882354,0.0,613.224,15.0
scents-and-subtle-sounds,4.0 (2021–present),18.0,0.6111111111111112,0.3888888888888889,0.05555555555555555,724.788,13.0
sea-and-sand,1.0 (1983–2000),3.0,0.0,0.0,0.0,210.442,21.0
sea-and-sand,3.0 (2009–2020),1.0,0.0,0.0,0.0,211.2,11.0
secret-language-instructions,1.0 (1983–2000),12.0,0.16666666666666666,0.0,0.0,237.20499999999998,14.0
secret-smile,2.0 (2003–2004),6.0,0.0,0.0,0.0,240.078,14.0
secret-smile,3.0 (2009–2020),3.0,0.0,0.0,0.0,337.11,9.0
see-that-my-grave-is-kept-clean,3.0 (2009–2020),1.0,0.0,0.0,0.0,371.148,1.0
seen-and-not-seen,1.0 (1983–2000),1.0,0.0,0.0,0.0,261.355,16.0
self,1.0 (1983–2000),5.0,0.0,0.0,0.0,310.036,24.0
send-in-the-clowns,3.0 (2009–2020),1.0,0.0,0.0,0.0,403.644,18.0
set-your-soul-free,3.0 (2009–2020),19.0,0.631578947368421,0.21052631578947367,0.10526315789473684,714.136,11.0
set-your-soul-free,4.0 (2021–present),28.0,0.8214285714285714,0.4642857142857143,0.25,778.733,9.0
setting-sail,1.0 (1983–2000),4.0,0.0,0.0,0.0,72.699,14.0
seven-below,2.0 (2003–2004),17.0,0.7058823529411765,0.29411764705882354,0.17647058823529413,662.376,11.0
seven-below,3.0 (2009–2020),29.0,0.41379310344827586,0.06896551724137931,0.034482758620689655,545.802,15.0
seven-below,4.0 (2021–present),6.0,0.16666666666666666,0.16666666666666666,0.0,497.69050000000004,10.5
seven-below,Other/Hiatus,1.0,0.0,0.0,0.0,464.614,17.0
sexual-healing,1.0 (1983–2000),4.0,0.0,0.0,0.0,371.226,16.0
sexy-sadie,1.0 (1983–2000),1.0,0.0,0.0,0.0,264.072,34.0
shade,3.0 (2009–2020),14.0,0.07142857142857142,0.0,0.0,319.606,15.5
shade,4.0 (2021–present),18.0,0.16666666666666666,0.05555555555555555,0.0,275.844,8.0
shafty,1.0 (1983–2000),3.0,0.0,0.0,0.0,305.293,7.0
shafty,2.0 (2003–2004),1.0,0.0,0.0,0.0,155.064,3.0
shafty,3.0 (2009–2020),5.0,0.0,0.0,0.0,111.624,8.0
shafty,4.0 (2021–present),1.0,0.0,0.0,0.0,432.024,7.0
shaggy-dog,1.0 (1983–2000),15.0,0.06666666666666667,0.06666666666666667,0.0,258.429,9.0
shaggy-dog,3.0 (2009–2020),1.0,0.0,0.0,0.0,184.189,3.0
shaggy-dog,4.0 (2021–present),1.0,0.0,0.0,0.0,172.931,9.0
shake-your-coconuts,3.0 (2009–2020),2.0,0.5,0.0,0.0,401.473,3.5
shake-your-hips,3.0 (2009–2020),1.0,0.0,0.0,0.0,277.786,12.0
she-caught-the-katy-and-left-me-a-mule-to-ride,1.0 (1983–2000),6.0,0.0,0.0,0.0,244.81925,10.0
she-caught-the-katy-and-left-me-a-mule-to-ride,3.0 (2009–2020),1.0,0.0,0.0,0.0,260.31,4.0
she-s-so-cold,1.0 (1983–2000),1.0,0.0,0.0,0.0,356.885,20.0
she-thinks-i-still-care,3.0 (2009–2020),1.0,0.0,0.0,0.0,274.442,11.0
shine,1.0 (1983–2000),1.0,0.0,0.0,0.0,438.988,8.0
shine-a-light,3.0 (2009–2020),24.0,0.0,0.0,0.0,343.38599999999997,20.0
shine-a-light,4.0 (2021–present),5.0,0.0,0.0,0.0,327.445,17.0
shipwreck,3.0 (2009–2020),2.0,0.0,0.0,0.0,305.983,11.0
show-of-life,3.0 (2009–2020),29.0,0.034482758620689655,0.0,0.0,352.418,21.0
show-of-life,4.0 (2021–present),4.0,0.0,0.0,0.0,339.312,18.0
sightless-escape,3.0 (2009–2020),1.0,0.0,0.0,0.0,473.626,13.0
sightless-escape,4.0 (2021–present),3.0,0.3333333333333333,0.3333333333333333,0.0,473.626,10.0
sigma-oasis,3.0 (2009–2020),2.0,0.0,0.0,0.0,430.337,7.0
sigma-oasis,4.0 (2021–present),44.0,0.5909090909090909,0.1590909090909091,0.045454545454545456,602.304,7.5
silent-in-the-morning,1.0 (1983–2000),127.0,0.06299212598425197,0.0,0.0,308.428,11.0
silent-in-the-morning,2.0 (2003–2004),2.0,0.0,0.0,0.0,289.387,14.5
silent-in-the-morning,3.0 (2009–2020),55.0,0.01818181818181818,0.0,0.0,305.633,18.0
silent-in-the-morning,4.0 (2021–present),4.0,0.0,0.0,0.0,288.84000000000003,17.5
simple,1.0 (1983–2000),115.0,0.3217391304347826,0.09565217391304348,0.017391304347826087,504.242,12.0
simple,2.0 (2003–2004),8.0,0.5,0.25,0.0,613.2245,12.5
simple,3.0 (2009–2020),59.0,0.3220338983050847,0.11864406779661017,0.05084745762711865,519.34,14.0
simple,4.0 (2021–present),31.0,0.5483870967741935,0.16129032258064516,0.12903225806451613,679.392,12.0
sing-monica,3.0 (2009–2020),8.0,0.0,0.0,0.0,287.6735,15.5
sixteen-candles,1.0 (1983–2000),1.0,0.0,0.0,0.0,365.061,17.0
skin-it-back,1.0 (1983–2000),10.0,0.1,0.0,0.0,454.21725000000004,8.0
skin-it-back,2.0 (2003–2004),1.0,0.0,0.0,0.0,462.3675,2.0
skin-it-back,3.0 (2009–2020),4.0,0.0,0.0,0.0,504.5815,2.0
skippy-the-wondermouse,1.0 (1983–2000),4.0,0.75,0.25,0.0,741.224,8.0
slave-to-the-traffic-light,1.0 (1983–2000),152.0,0.5526315789473685,0.039473684210526314,0.0,609.8285000000001,15.5
slave-to-the-traffic-light,2.0 (2003–2004),7.0,0.8571428571428571,0.0,0.0,681.561,15.0
slave-to-the-traffic-light,3.0 (2009–2020),96.0,0.5833333333333334,0.0,0.0,611.004,18.0
slave-to-the-traffic-light,4.0 (2021–present),39.0,0.4358974358974359,0.0,0.0,592.091,17.0
sleep,1.0 (1983–2000),12.0,0.08333333333333333,0.0,0.0,156.0035,6.5
sleep,2.0 (2003–2004),1.0,0.0,0.0,0.0,138.971,5.0
sleep,3.0 (2009–2020),5.0,0.0,0.0,0.0,152.352,16.0
sleep-again,3.0 (2009–2020),8.0,0.0,0.0,0.0,359.51,6.0
sleeping-monkey,1.0 (1983–2000),64.0,0.03125,0.03125,0.015625,350.655,21.0
sleeping-monkey,2.0 (2003–2004),2.0,0.0,0.0,0.0,401.409,21.0
sleeping-monkey,3.0 (2009–2020),25.0,0.0,0.0,0.0,325.878,21.0
sleeping-monkey,4.0 (2021–present),6.0,0.0,0.0,0.0,305.45,18.0
slipknot,1.0 (1983–2000),1.0,0.0,0.0,0.0,379.115,9.0
slow-ride,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,4.0
smells-like-teen-spirit,1.0 (1983–2000),1.0,0.0,0.0,0.0,362.789,25.0
smoke-on-the-water,1.0 (1983–2000),1.0,0.0,0.0,0.0,336.797,24.0
sneakin-sally-through-the-alley,1.0 (1983–2000),45.0,0.13333333333333333,0.0,0.0,420.153,5.0
sneakin-sally-through-the-alley,2.0 (2003–2004),3.0,0.6666666666666666,0.3333333333333333,0.0,713.16,11.0
sneakin-sally-through-the-alley,3.0 (2009–2020),29.0,0.2413793103448276,0.06896551724137931,0.0,518.766,16.0
sneakin-sally-through-the-alley,4.0 (2021–present),8.0,0.25,0.125,0.0,430.0685,13.0
snow,3.0 (2009–2020),1.0,0.0,0.0,0.0,221.362,19.0
so-damn-lucky,4.0 (2021–present),1.0,0.0,0.0,0.0,350.424,16.0
so-lonely,1.0 (1983–2000),1.0,0.0,0.0,0.0,298.397,20.0
so-what,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,16.0
something,1.0 (1983–2000),4.0,0.0,0.0,0.0,203.95100000000002,14.0
something-living-here,4.0 (2021–present),2.0,0.0,0.0,0.0,382.7065,12.0
soul-love,3.0 (2009–2020),1.0,0.0,0.0,0.0,235.337,14.0
soul-planet,3.0 (2009–2020),13.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,694.465,12.0
soul-planet,4.0 (2021–present),14.0,0.7857142857142857,0.21428571428571427,0.14285714285714285,780.8665,13.0
soul-shakedown-party,1.0 (1983–2000),2.0,0.0,0.0,0.0,233.78250000000003,2.0
soul-shakedown-party,2.0 (2003–2004),2.0,0.0,0.0,0.0,346.4355,5.5
soul-shakedown-party,3.0 (2009–2020),8.0,0.0,0.0,0.0,292.3885,1.0
soul-shakedown-party,4.0 (2021–present),2.0,0.0,0.0,0.0,324.049,4.5
soul-survivor,3.0 (2009–2020),1.0,0.0,0.0,0.0,409.835,27.0
space-oddity,3.0 (2009–2020),6.0,0.0,0.0,0.0,311.57550000000003,15.0
space-oddity,4.0 (2021–present),1.0,0.0,0.0,0.0,297.672,1.0
spanish-flea,1.0 (1983–2000),1.0,0.0,0.0,0.0,439.615,13.0
spanish-moon,3.0 (2009–2020),2.0,0.0,0.0,0.0,471.763,14.5
spanish-moon,4.0 (2021–present),2.0,0.0,0.0,0.0,324.9,9.5
sparkle,1.0 (1983–2000),285.0,0.028070175438596492,0.007017543859649123,0.0,235.363,6.0
sparkle,2.0 (2003–2004),2.0,0.0,0.0,0.0,256.86199999999997,9.5
sparkle,3.0 (2009–2020),41.0,0.0,0.0,0.0,238.263,9.0
sparkle,4.0 (2021–present),7.0,0.0,0.0,0.0,267.744,8.0
sparks,1.0 (1983–2000),12.0,0.16666666666666666,0.08333333333333333,0.0,165.316,15.0
sparks,3.0 (2009–2020),2.0,0.0,0.0,0.0,145.306,11.5
speak-to-me,1.0 (1983–2000),1.0,0.0,0.0,0.0,167.523,14.0
spices,2.0 (2003–2004),2.0,0.5,0.0,0.0,587.481,3.0
split-open-and-melt,1.0 (1983–2000),271.0,0.4870848708487085,0.055350553505535055,0.0,592.483,7.0
split-open-and-melt,2.0 (2003–2004),4.0,0.75,0.25,0.25,817.1495,9.0
split-open-and-melt,3.0 (2009–2020),49.0,0.8163265306122449,0.10204081632653061,0.02040816326530612,707.814,12.0
split-open-and-melt,4.0 (2021–present),30.0,0.8666666666666667,0.16666666666666666,0.0,809.9639999999999,10.0
spock-s-brain,1.0 (1983–2000),8.0,0.0,0.0,0.0,339.0565,4.5
spock-s-brain,2.0 (2003–2004),1.0,0.0,0.0,0.0,347.768,5.0
spock-s-brain,3.0 (2009–2020),2.0,0.0,0.0,0.0,398.7455,4.5
spooky,1.0 (1983–2000),2.0,0.5,0.0,0.0,644.3495,18.0
spooky,3.0 (2009–2020),1.0,0.0,0.0,0.0,244.793,4.0
spread-it-round,2.0 (2003–2004),2.0,0.0,0.0,0.0,521.992,21.0
squeeze-box,1.0 (1983–2000),1.0,0.0,0.0,0.0,515.762,4.0
st-stephen,1.0 (1983–2000),1.0,1.0,1.0,0.0,1072.013,6.0
st-thomas,1.0 (1983–2000),3.0,0.0,0.0,0.0,360.307,7.0
stairway-to-heaven,3.0 (2009–2020),1.0,0.0,0.0,0.0,434.547,22.0
stairway-to-heaven,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,8.0
stand,1.0 (1983–2000),2.0,0.0,0.0,0.0,444.839,22.5
star,3.0 (2009–2020),1.0,0.0,0.0,0.0,185.156,19.0
starman,3.0 (2009–2020),2.0,0.0,0.0,0.0,335.13800000000003,15.5
starship-trooper,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,7.0
starship-trooper-jam,3.0 (2009–2020),1.0,0.0,0.0,0.0,447.4515,10.0
stash,1.0 (1983–2000),336.0,0.5714285714285714,0.08035714285714286,0.011904761904761904,640.5225,6.0
stash,2.0 (2003–2004),13.0,0.9230769230769231,0.23076923076923078,0.15384615384615385,784.17,6.0
stash,3.0 (2009–2020),77.0,0.922077922077922,0.03896103896103896,0.0,702.798,7.0
stash,4.0 (2021–present),37.0,0.8378378378378378,0.13513513513513514,0.0,702.744,6.0
stealing-time-from-the-faulty-plan,3.0 (2009–2020),76.0,0.013157894736842105,0.0,0.0,355.696,6.5
stealing-time-from-the-faulty-plan,4.0 (2021–present),6.0,0.0,0.0,0.0,383.628,5.0
steam,3.0 (2009–2020),44.0,0.36363636363636365,0.022727272727272728,0.0,551.8625,14.0
steam,4.0 (2021–present),24.0,0.2916666666666667,0.041666666666666664,0.0,515.822,5.0
steep,1.0 (1983–2000),25.0,0.28,0.04,0.04,134.478,16.0
steep,3.0 (2009–2020),7.0,0.42857142857142855,0.14285714285714285,0.0,506.201,17.0
steep,4.0 (2021–present),1.0,0.0,0.0,0.0,459.936,8.0
stir-it-up,1.0 (1983–2000),1.0,0.0,0.0,0.0,318.0015,27.0
stop-breaking-down,3.0 (2009–2020),1.0,0.0,0.0,0.0,278.7,25.0
storage-jam,3.0 (2009–2020),1.0,1.0,1.0,0.0,1130.475,44.0
strange-design,1.0 (1983–2000),45.0,0.044444444444444446,0.044444444444444446,0.0,180.898,9.0
strange-design,2.0 (2003–2004),4.0,0.0,0.0,0.0,189.179,6.5
strange-design,3.0 (2009–2020),15.0,0.0,0.0,0.0,190.616,9.0
strange-design,4.0 (2021–present),4.0,0.0,0.0,0.0,188.23200000000003,11.5
strange-design,Other/Hiatus,1.0,0.0,0.0,0.0,183.667,22.0
strawberry-fields-forever,3.0 (2009–2020),1.0,0.0,0.0,0.0,260.389,1.0
strawberry-fields-forever,4.0 (2021–present),1.0,0.0,0.0,0.0,211.08,1.0
strawberry-letter-23,3.0 (2009–2020),4.0,0.0,0.0,0.0,261.2115,2.5
strawberry-letter-23,4.0 (2021–present),9.0,0.0,0.0,0.0,241.512,4.0
stray-dog,3.0 (2009–2020),4.0,0.0,0.0,0.0,274.5465,5.5
suffragette-city,3.0 (2009–2020),1.0,0.0,0.0,0.0,231.863,22.0
sugar-shack,3.0 (2009–2020),30.0,0.0,0.0,0.0,370.92600000000004,6.0
sugar-shack,4.0 (2021–present),4.0,0.0,0.0,0.0,360.996,6.0
summer-of-89,3.0 (2009–2020),4.0,0.25,0.0,0.0,581.6814999999999,6.5
sunday-morning,3.0 (2009–2020),1.0,0.0,0.0,0.0,340.872,1.0
sunshine-of-your-feeling,3.0 (2009–2020),1.0,0.0,0.0,0.0,417.881,6.0
sunshine-superman,3.0 (2009–2020),1.0,0.0,0.0,0.0,469.728,3.0
suspicious-minds,1.0 (1983–2000),13.0,0.0,0.0,0.0,374.439,17.0
susskind-hotel,3.0 (2009–2020),3.0,0.0,0.0,0.0,414.224,11.0
suzy-greenberg,1.0 (1983–2000),343.0,0.029154518950437316,0.014577259475218658,0.0,338.364,11.0
suzy-greenberg,2.0 (2003–2004),5.0,0.4,0.4,0.0,552.255,13.0
suzy-greenberg,3.0 (2009–2020),89.0,0.0449438202247191,0.0,0.0,387.866,19.0
suzy-greenberg,4.0 (2021–present),18.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,397.733,15.0
suzy-greenberg,Other/Hiatus,1.0,0.0,0.0,0.0,349.283,1.0
sweet-adeline,1.0 (1983–2000),175.0,0.022857142857142857,0.005714285714285714,0.0,133.08100000000002,17.0
sweet-adeline,3.0 (2009–2020),2.0,0.0,0.0,0.0,134.87,13.0
sweet-black-angel,3.0 (2009–2020),1.0,0.0,0.0,0.0,248.607,17.0
sweet-emotion,1.0 (1983–2000),3.0,0.6666666666666666,0.0,0.0,688.091,16.0
sweet-georgia-brown,1.0 (1983–2000),1.0,0.0,0.0,0.0,363.8595,7.0
sweet-jane,1.0 (1983–2000),2.0,0.0,0.0,0.0,416.9535,10.0
sweet-jane,3.0 (2009–2020),3.0,0.0,0.0,0.0,333.558,17.0
sweet-virginia,1.0 (1983–2000),1.0,0.0,0.0,0.0,282.593,1.0
sweet-virginia,3.0 (2009–2020),4.0,0.0,0.0,0.0,303.0595,15.0
swept-away,1.0 (1983–2000),25.0,0.04,0.0,0.0,112.379,15.0
swept-away,3.0 (2009–2020),7.0,0.14285714285714285,0.0,0.0,290.586,16.0
swept-away,4.0 (2021–present),1.0,0.0,0.0,0.0,297.648,7.0
swing-low-sweet-chariot,1.0 (1983–2000),13.0,0.0,0.0,0.0,152.66,13.0
sympathy-for-the-devil,1.0 (1983–2000),1.0,0.0,0.0,0.0,376.007,2.0
t-v-show,1.0 (1983–2000),1.0,0.0,0.0,0.0,299.154,23.0
t-v-theme,1.0 (1983–2000),2.0,0.0,0.0,0.0,407.615,6.0
take-me-out-to-the-ballgame,3.0 (2009–2020),1.0,0.0,0.0,0.0,42.998,22.0
take-me-to-the-river,1.0 (1983–2000),2.0,0.5,0.5,0.0,499.84,13.5
take-the-a-train,1.0 (1983–2000),122.0,0.040983606557377046,0.0,0.0,316.317,11.0
takin-care-of-business,3.0 (2009–2020),1.0,0.0,0.0,0.0,354.508,14.0
talk,1.0 (1983–2000),13.0,0.0,0.0,0.0,209.737,7.0
talk,2.0 (2003–2004),1.0,0.0,0.0,0.0,186.488,2.0
talk,3.0 (2009–2020),1.0,0.0,0.0,0.0,226.664,17.0
talk,4.0 (2021–present),1.0,0.0,0.0,0.0,278.664,19.0
taste,1.0 (1983–2000),94.0,0.44680851063829785,0.02127659574468085,0.0,549.6555,7.0
taste,2.0 (2003–2004),11.0,0.9090909090909091,0.0,0.0,680.803,9.0
taste,3.0 (2009–2020),27.0,0.1111111111111111,0.037037037037037035,0.0,518.818,11.0
taste,4.0 (2021–present),18.0,0.0,0.0,0.0,442.956,8.5
taste,Other/Hiatus,1.0,1.0,0.0,0.0,622.158,21.0
taste-that-surrounds,1.0 (1983–2000),14.0,0.0,0.0,0.0,462.8635,6.0
tela,1.0 (1983–2000),74.0,0.08108108108108109,0.013513513513513514,0.0,400.2615,9.5
tela,3.0 (2009–2020),14.0,0.0,0.0,0.0,417.76300000000003,8.0
tela,4.0 (2021–present),4.0,0.25,0.0,0.0,420.91200000000003,11.0
tell-me-something-good,1.0 (1983–2000),1.0,0.0,0.0,0.0,303.726,10.0
tennessee-waltz,1.0 (1983–2000),3.0,0.0,0.0,0.0,219.664,9.0
terrapin,1.0 (1983–2000),65.0,0.13846153846153847,0.03076923076923077,0.0,313.783,21.0
terrapin,2.0 (2003–2004),1.0,0.0,0.0,0.0,438.805,15.0
terrapin,3.0 (2009–2020),1.0,0.0,0.0,0.0,251.472,22.0
terrapin-station,1.0 (1983–2000),1.0,1.0,0.0,0.0,633.287,20.0
thank-you,3.0 (2009–2020),1.0,0.0,0.0,0.0,340.611,20.0
thanksgiving,4.0 (2021–present),1.0,0.0,0.0,0.0,282.593,11.0
that-s-alright-mama,1.0 (1983–2000),1.0,0.0,0.0,0.0,325.12,26.0
the-9th-cube,4.0 (2021–present),2.0,0.5,0.0,0.0,451.566,7.5
the-asse-festival,1.0 (1983–2000),24.0,0.0,0.0,0.0,136.882,8.5
the-ballad-of-curtis-loew,1.0 (1983–2000),34.0,0.058823529411764705,0.0,0.0,312.346,17.0
the-ballad-of-curtis-loew,3.0 (2009–2020),14.0,0.0,0.0,0.0,304.71849999999995,9.5
the-birds,3.0 (2009–2020),5.0,0.0,0.0,0.0,270.002,2.0
the-birdwatcher,3.0 (2009–2020),4.0,0.0,0.0,0.0,195.42200000000003,11.0
the-chase,1.0 (1983–2000),7.0,0.0,0.0,0.0,72.15,11.0
the-chicken,1.0 (1983–2000),1.0,0.0,0.0,0.0,337.842,1.0
the-chinese-water-torture,3.0 (2009–2020),1.0,0.0,0.0,0.0,400.927,20.0
the-connection,3.0 (2009–2020),5.0,0.0,0.0,0.0,279.85,10.0
the-connection,4.0 (2021–present),1.0,0.0,0.0,0.0,358.728,5.0
the-continuing-story-of-bungalow-bill,1.0 (1983–2000),1.0,0.0,0.0,0.0,359.784,18.0
the-cover-of-rolling-stone,2.0 (2003–2004),1.0,0.0,0.0,0.0,185.051,2.0
the-curtain,1.0 (1983–2000),118.0,0.0423728813559322,0.01694915254237288,0.0,383.974,9.5
the-curtain,3.0 (2009–2020),3.0,0.0,0.0,0.0,401.502,6.0
the-curtain,4.0 (2021–present),2.0,0.0,0.0,0.0,428.121,1.5
the-curtain-with,1.0 (1983–2000),17.0,0.7647058823529411,0.47058823529411764,0.0,865.097,12.0
the-curtain-with,2.0 (2003–2004),2.0,1.0,0.5,0.0,953.2284999999999,13.5
the-curtain-with,3.0 (2009–2020),21.0,0.9523809523809523,0.09523809523809523,0.0,823.1780000000001,2.0
the-curtain-with,4.0 (2021–present),5.0,0.6,0.0,0.0,785.784,3.0
the-dickie-scotland-song,2.0 (2003–2004),1.0,0.0,0.0,0.0,466.651,21.0
the-dirty-jobs,1.0 (1983–2000),1.0,0.0,0.0,0.0,340.088,16.0
the-dogs,3.0 (2009–2020),14.0,0.0,0.0,0.0,299.076,6.0
the-dogs,4.0 (2021–present),4.0,0.0,0.0,0.0,348.36,2.0
the-final-hurrah,3.0 (2009–2020),9.0,0.1111111111111111,0.0,0.0,524.852,13.0
the-final-hurrah,4.0 (2021–present),9.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,541.416,5.0
the-fishin-hole,1.0 (1983–2000),2.0,0.0,0.0,0.0,102.818,10.0
the-fog-that-surrounds,1.0 (1983–2000),8.0,0.0,0.0,0.0,402.207,6.5
the-gambler,3.0 (2009–2020),1.0,0.0,0.0,0.0,227.422,6.0
the-great-curve,1.0 (1983–2000),1.0,0.0,0.0,0.0,547.239,13.0
the-great-gig-in-the-sky,1.0 (1983–2000),12.0,0.08333333333333333,0.0,0.0,355.56550000000004,18.5
the-happy-whip-and-dung-song,1.0 (1983–2000),1.0,0.0,0.0,0.0,501.198,14.0
the-haunted-house,3.0 (2009–2020),1.0,0.0,0.0,0.0,324.127,13.0
the-horse,1.0 (1983–2000),125.0,0.064,0.032,0.008,102.191,10.0
the-horse,2.0 (2003–2004),2.0,0.0,0.0,0.0,251.9315,13.5
the-horse,3.0 (2009–2020),43.0,0.023255813953488372,0.0,0.0,72.647,17.0
the-horse,4.0 (2021–present),3.0,0.0,0.0,0.0,78.216,17.0
the-howling,4.0 (2021–present),21.0,0.047619047619047616,0.0,0.0,443.076,13.0
the-inlaw-josie-wales,1.0 (1983–2000),17.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,193.855,11.0
the-inner-reaches-of-outer,4.0 (2021–present),1.0,0.0,0.0,0.0,300.904,14.0
the-landlady,1.0 (1983–2000),208.0,0.02403846153846154,0.004807692307692308,0.0,230.9415,6.0
the-landlady,3.0 (2009–2020),5.0,0.0,0.0,0.0,284.082,1.0
the-landlady,4.0 (2021–present),4.0,0.0,0.0,0.0,232.236,1.0
the-last-step,3.0 (2009–2020),1.0,0.0,0.0,0.0,433.868,6.0
the-line,3.0 (2009–2020),36.0,0.027777777777777776,0.0,0.0,388.36249999999995,9.5
the-line,4.0 (2021–present),1.0,0.0,0.0,0.0,308.712,4.0
the-lion-sleeps-tonight,2.0 (2003–2004),1.0,0.0,0.0,0.0,521.117,17.0
the-little-drummer-boy,1.0 (1983–2000),4.0,0.0,0.0,0.0,156.0585,18.5
the-little-drummer-boy,2.0 (2003–2004),1.0,0.0,0.0,0.0,167.352,14.0
the-lizards,1.0 (1983–2000),292.0,0.660958904109589,0.0136986301369863,0.003424657534246575,612.467,12.5
the-lizards,2.0 (2003–2004),2.0,1.0,0.0,0.0,664.542,15.5
the-lizards,3.0 (2009–2020),24.0,0.9166666666666666,0.041666666666666664,0.0,624.196,16.5
the-lizards,4.0 (2021–present),14.0,0.6428571428571429,0.0,0.0,604.36,13.0
the-maker,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.304,21.0
the-maker,4.0 (2021–present),1.0,0.0,0.0,0.0,295.92,17.0
the-man-who-stepped-into-yesterday,1.0 (1983–2000),133.0,0.06015037593984962,0.022556390977443608,0.0,210.965,13.0
the-man-who-stepped-into-yesterday,2.0 (2003–2004),1.0,0.0,0.0,0.0,236.33,13.0
the-man-who-stepped-into-yesterday,3.0 (2009–2020),10.0,0.0,0.0,0.0,202.789,5.0
the-man-who-stepped-into-yesterday,4.0 (2021–present),4.0,0.0,0.0,0.0,218.384,5.0
the-mango-song,1.0 (1983–2000),81.0,0.07407407407407407,0.012345679012345678,0.0,438.021,13.0
the-mango-song,2.0 (2003–2004),2.0,0.0,0.0,0.0,495.36,15.0
the-mango-song,3.0 (2009–2020),18.0,0.0,0.0,0.0,472.17650000000003,14.5
the-mango-song,4.0 (2021–present),8.0,0.0,0.0,0.0,446.3815,15.0
the-moma-dance,1.0 (1983–2000),52.0,0.40384615384615385,0.019230769230769232,0.0,579.3565,6.0
the-moma-dance,2.0 (2003–2004),10.0,0.7,0.0,0.0,738.129,5.0
the-moma-dance,3.0 (2009–2020),107.0,0.037383177570093455,0.018691588785046728,0.0,452.016,3.0
the-moma-dance,4.0 (2021–present),43.0,0.3488372093023256,0.06976744186046512,0.0,526.032,2.0
the-night-the-lights-went-out-in-georgia,4.0 (2021–present),1.0,0.0,0.0,0.0,382.512,17.0
the-ocean,3.0 (2009–2020),1.0,0.0,0.0,0.0,435.29150000000004,20.0
the-oh-kee-pa-ceremony,1.0 (1983–2000),202.0,0.0297029702970297,0.01485148514851485,0.0,106.371,9.0
the-oh-kee-pa-ceremony,2.0 (2003–2004),2.0,0.0,0.0,0.0,105.8615,13.0
the-oh-kee-pa-ceremony,3.0 (2009–2020),13.0,0.07692307692307693,0.0,0.0,110.028,12.0
the-oh-kee-pa-ceremony,4.0 (2021–present),3.0,0.0,0.0,0.0,128.16,17.0
the-old-home-place,1.0 (1983–2000),35.0,0.02857142857142857,0.0,0.0,226.9,7.0
the-old-home-place,2.0 (2003–2004),2.0,0.0,0.0,0.0,223.664,5.5
the-old-home-place,3.0 (2009–2020),7.0,0.0,0.0,0.0,199.915,5.0
the-old-home-place,4.0 (2021–present),6.0,0.16666666666666666,0.0,0.0,205.776,6.5
the-other-one,1.0 (1983–2000),1.0,1.0,0.0,0.0,893.858,17.0
the-overload,1.0 (1983–2000),1.0,1.0,0.0,0.0,757.211,18.0
the-pendulum,1.0 (1983–2000),2.0,0.0,0.0,0.0,440.216,7.5
the-practical-song,1.0 (1983–2000),2.0,0.0,0.0,0.0,61.205,16.0
the-price-of-love,1.0 (1983–2000),2.0,0.0,0.0,0.0,332.748,13.0
the-prison-joke,1.0 (1983–2000),2.0,0.0,0.0,0.0,331.024,26.0
the-punk-meets-the-godfather,1.0 (1983–2000),1.0,0.0,0.0,0.0,293.956,14.0
the-real-me,1.0 (1983–2000),2.0,0.0,0.0,0.0,374.7525,12.0
the-rock,1.0 (1983–2000),1.0,0.0,0.0,0.0,395.546,25.0
the-rover,3.0 (2009–2020),1.0,0.0,0.0,0.0,480.261,13.0
the-silver-light,4.0 (2021–present),1.0,0.0,0.0,0.0,285.44,4.0
the-sloth,1.0 (1983–2000),153.0,0.032679738562091505,0.013071895424836602,0.0,229.747,8.0
the-sloth,2.0 (2003–2004),2.0,0.0,0.0,0.0,258.756,3.5
the-sloth,3.0 (2009–2020),18.0,0.05555555555555555,0.05555555555555555,0.0,263.615,6.5
the-sloth,4.0 (2021–present),3.0,0.0,0.0,0.0,266.496,11.0
the-squirming-coil,1.0 (1983–2000),306.0,0.22549019607843138,0.0032679738562091504,0.0,486.4915,13.0
the-squirming-coil,2.0 (2003–2004),7.0,0.14285714285714285,0.0,0.0,561.032,16.0
